Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,701624,-,-,-,32.77,-96.82,0,130,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Cloud Type,Dew Point,Surface Albedo,Wind Speed,Wind Direction,Relative Humidity,Temperature,
2019,10,16,13,30,62,309,121,7,5,0.18,4.800000000000001,14,55.68,13.700000000000001,N/A
2019,10,16,14,0,98,328,194,7,3.7,0.18,5.300000000000001,20,48.050000000000004,14.600000000000001,N/A
2019,10,16,14,30,126,418,287,7,3.7,0.18,5.5,22,45.4,15.5,N/A
2019,10,16,15,0,165,383,345,7,2.2,0.18,5.6000000000000005,23,38.76,16.3,N/A
2019,10,16,15,30,206,391,419,7,2.2,0.18,5.2,24,36.61,17.2,N/A
2019,10,16,16,0,227,447,500,7,1.3,0.18,4.800000000000001,24,32.33,18.1,N/A
2019,10,16,16,30,260,428,544,7,1.3,0.18,4.5,24,30.560000000000002,19,N/A
2019,10,16,17,0,289,392,565,7,0.8,0.18,4.1000000000000005,25,27.86,19.900000000000002,N/A
2019,10,16,17,30,265,506,635,7,0.8,0.18,3.9000000000000004,23,26.52,20.700000000000003,N/A
2019,10,16,18,0,275,496,644,7,0.4,0.18,3.6,21,24.66,21.400000000000002,N/A
2019,10,16,18,30,314,398,610,7,0.4,0.18,3.5,17,23.78,22,N/A
2019,10,16,19,0,298,401,590,7,-0.2,0.18,3.4000000000000004,13,22.19,22.5,N/A
2019,10,16,19,30,279,418,571,7,-0.2,0.18,3.4000000000000004,9,21.8,22.8,N/A
2019,10,16,20,0,274,365,514,7,-0.6000000000000001,0.18,3.4000000000000004,5,20.830000000000002,23,N/A
2019,10,16,20,30,227,423,481,7,-0.6000000000000001,0.18,3.4000000000000004,3,20.96,22.900000000000002,N/A
2019,10,16,21,0,208,363,402,7,-0.9,0.18,3.4000000000000004,2,20.78,22.700000000000003,N/A
2019,10,16,21,30,183,216,282,7,-0.9,0.18,3.2,1,21.42,22.200000000000003,N/A
2019,10,16,22,0,142,257,237,7,-0.7000000000000001,0.18,3.1,0,22.48,21.700000000000003,N/A
2019,10,16,22,30,107,140,146,7,-0.7000000000000001,0.18,2.3000000000000003,1,24.490000000000002,20.3,N/A
2019,10,16,23,0,64,62,75,6,4.7,0.18,1.5,1,39.15,18.900000000000002,N/A
2019,10,16,23,30,25,45,28,7,4.7,0.18,1.5,1,39.15,18.900000000000002,N/A
2019,10,17,0,0,3,22,2,7,6.9,0.18,1.2000000000000002,4,53.910000000000004,16.2,N/A
2019,10,17,0,30,0,0,0,7,6.9,0.18,1.1,7,55.300000000000004,15.8,N/A
2019,10,17,1,0,0,0,0,7,7,0.18,1.1,10,56.89,15.5,N/A
2019,10,17,1,30,0,0,0,7,7,0.18,1,12,58,15.200000000000001,N/A
2019,10,17,2,0,0,0,0,7,7,0.18,1,15,59.25,14.9,N/A
2019,10,17,2,30,0,0,0,7,7,0.18,1,20,59.64,14.8,N/A
2019,10,17,3,0,0,0,0,7,7.1000000000000005,0.18,0.9,26,60.88,14.600000000000001,N/A
2019,10,17,3,30,0,0,0,7,7.1000000000000005,0.18,0.9,35,61.67,14.4,N/A
2019,10,17,4,0,0,0,0,7,7,0.18,0.8,45,61.68,14.3,N/A
2019,10,17,4,30,0,0,0,7,7,0.18,0.8,59,62.89,14,N/A
2019,10,17,5,0,0,0,0,0,6.9,0.18,0.8,73,63.050000000000004,13.8,N/A
2019,10,17,5,30,0,0,0,0,6.9,0.18,0.8,81,64.71000000000001,13.4,N/A
2019,10,17,6,0,0,0,0,7,7,0.18,0.9,90,66.8,13,N/A
2019,10,17,6,30,0,0,0,0,7,0.18,0.9,93,68.13,12.700000000000001,N/A
2019,10,17,7,0,0,0,0,0,7.2,0.18,0.9,96,70.75,12.4,N/A
2019,10,17,7,30,0,0,0,7,7.2,0.18,0.9,99,72.63,12,N/A
2019,10,17,8,0,0,0,0,7,7.4,0.18,0.9,101,74.95,11.700000000000001,N/A
2019,10,17,8,30,0,0,0,7,7.4,0.18,0.9,102,76.37,11.4,N/A
2019,10,17,9,0,0,0,0,7,7.4,0.18,1,102,77.89,11.100000000000001,N/A
2019,10,17,9,30,0,0,0,7,7.4,0.18,1,104,79.45,10.8,N/A
2019,10,17,10,0,0,0,0,7,7.300000000000001,0.18,1,107,80.47,10.5,N/A
2019,10,17,10,30,0,0,0,7,7.300000000000001,0.18,1,110,82.09,10.200000000000001,N/A
2019,10,17,11,0,0,0,0,7,7.300000000000001,0.18,1.1,113,83.22,10,N/A
2019,10,17,11,30,0,0,0,7,7.300000000000001,0.18,1.1,116,83.78,9.9,N/A
2019,10,17,12,0,0,0,0,7,7.4,0.18,1.1,118,84.9,9.8,N/A
2019,10,17,12,30,5,33,4,7,7.4,0.18,1.4000000000000001,122,81.11,10.5,N/A
2019,10,17,13,0,30,180,46,7,7.4,0.18,1.7000000000000002,126,77.51,11.200000000000001,N/A
2019,10,17,13,30,62,300,119,7,7.4,0.18,1.9000000000000001,128,72.09,12.3,N/A
2019,10,17,14,0,86,429,210,7,7,0.18,2.1,130,65.78,13.3,N/A
2019,10,17,14,30,123,429,287,7,7,0.18,2.2,135,60.09,14.700000000000001,N/A
2019,10,17,15,0,169,388,350,7,5.6000000000000005,0.18,2.2,140,49.92,16.1,N/A
2019,10,17,15,30,231,275,380,7,5.6000000000000005,0.18,2.2,145,47.1,17,N/A
2019,10,17,16,0,263,302,446,7,5,0.18,2.1,149,42.26,18,N/A
2019,10,17,16,30,284,339,508,7,5,0.18,2.1,152,40.2,18.8,N/A
2019,10,17,17,0,296,381,563,7,4.7,0.18,2.1,154,37.69,19.5,N/A
2019,10,17,17,30,317,361,580,7,4.7,0.18,2.1,156,36.32,20.1,N/A
2019,10,17,18,0,296,440,622,7,4.4,0.18,2,157,34.56,20.6,N/A
2019,10,17,18,30,237,584,669,7,4.4,0.18,2,159,33.72,21,N/A
2019,10,17,19,0,138,816,729,0,4.3,0.18,2,160,32.75,21.3,N/A
2019,10,17,19,30,219,579,621,7,4.3,0.18,2,161,32.55,21.400000000000002,N/A
2019,10,17,20,0,196,591,581,7,3.9000000000000004,0.18,2.1,161,31.43,21.6,N/A
2019,10,17,20,30,188,541,511,7,3.9000000000000004,0.18,2.2,160,31.63,21.5,N/A
2019,10,17,21,0,219,304,380,7,3.6,0.18,2.3000000000000003,158,31.150000000000002,21.400000000000002,N/A
2019,10,17,21,30,162,390,338,7,3.6,0.18,2.3000000000000003,157,31.92,21,N/A
2019,10,17,22,0,106,490,285,7,3.5,0.18,2.4000000000000004,156,32.34,20.6,N/A
2019,10,17,22,30,61,571,216,7,3.5,0.18,1.9000000000000001,155,34.4,19.6,N/A
2019,10,17,23,0,53,352,113,7,7.2,0.18,1.5,155,47.78,18.5,N/A
2019,10,17,23,30,24,66,28,4,7.2,0.18,1.5,155,47.78,18.5,N/A
2019,10,18,0,0,1,7,1,0,7.7,0.18,1.3,156,59.06,15.700000000000001,N/A
2019,10,18,0,30,0,0,0,0,7.7,0.18,1.4000000000000001,157,60.980000000000004,15.200000000000001,N/A
2019,10,18,1,0,0,0,0,0,7.300000000000001,0.18,1.4000000000000001,157,61.19,14.700000000000001,N/A
2019,10,18,1,30,0,0,0,0,7.300000000000001,0.18,1.4000000000000001,156,63.190000000000005,14.200000000000001,N/A
2019,10,18,2,0,0,0,0,0,6.9,0.18,1.5,155,63.13,13.8,N/A
2019,10,18,2,30,0,0,0,0,6.9,0.18,1.6,153,64.37,13.5,N/A
2019,10,18,3,0,0,0,0,0,6.300000000000001,0.18,1.7000000000000002,151,62.660000000000004,13.3,N/A
2019,10,18,3,30,0,0,0,0,6.300000000000001,0.18,1.9000000000000001,150,63.49,13.100000000000001,N/A
2019,10,18,4,0,0,0,0,0,5.7,0.18,2,149,61.39,13,N/A
2019,10,18,4,30,0,0,0,0,5.7,0.18,2.2,150,62.190000000000005,12.8,N/A
2019,10,18,5,0,0,0,0,0,5.5,0.18,2.3000000000000003,150,62.14,12.600000000000001,N/A
2019,10,18,5,30,0,0,0,0,5.5,0.18,2.2,153,63.79,12.200000000000001,N/A
2019,10,18,6,0,0,0,0,0,5.800000000000001,0.18,2.2,155,66.45,11.8,N/A
2019,10,18,6,30,0,0,0,0,5.800000000000001,0.18,2,158,68.23,11.4,N/A
2019,10,18,7,0,0,0,0,0,6.1000000000000005,0.18,1.8,162,72.28,10.9,N/A
2019,10,18,7,30,0,0,0,0,6.1000000000000005,0.18,1.7000000000000002,165,74.23,10.5,N/A
2019,10,18,8,0,0,0,0,0,6.300000000000001,0.18,1.5,168,77.43,10.100000000000001,N/A
2019,10,18,8,30,0,0,0,0,6.300000000000001,0.18,1.4000000000000001,171,79,9.8,N/A
2019,10,18,9,0,0,0,0,0,6.6000000000000005,0.18,1.3,173,82.29,9.5,N/A
2019,10,18,9,30,0,0,0,0,6.6000000000000005,0.18,1.3,173,83.4,9.3,N/A
2019,10,18,10,0,0,0,0,0,7.2,0.18,1.2000000000000002,173,87.13,9.200000000000001,N/A
2019,10,18,10,30,0,0,0,0,7.2,0.18,1.2000000000000002,170,88.31,9,N/A
2019,10,18,11,0,0,0,0,0,7.800000000000001,0.18,1.2000000000000002,166,93.54,8.8,N/A
2019,10,18,11,30,0,0,0,0,7.800000000000001,0.18,1.3,163,94.81,8.6,N/A
2019,10,18,12,0,0,0,0,0,8.5,0.18,1.3,160,100,8.5,N/A
2019,10,18,12,30,4,26,3,0,8.6,0.18,1.7000000000000002,156,94.58,9.4,N/A
2019,10,18,13,0,30,338,58,0,9.5,0.18,2.1,153,94.23,10.4,N/A
2019,10,18,13,30,47,562,152,0,9.5,0.18,2.3000000000000003,148,85.89,11.8,N/A
2019,10,18,14,0,58,693,256,0,10.8,0.18,2.5,143,85.78,13.100000000000001,N/A
2019,10,18,14,30,66,780,361,0,10.8,0.18,3,145,75.39,15.100000000000001,N/A
2019,10,18,15,0,71,841,461,0,10.3,0.18,3.4000000000000004,147,63.89,17.2,N/A
2019,10,18,15,30,75,882,550,0,10.3,0.18,3.4000000000000004,145,58.1,18.7,N/A
2019,10,18,16,0,78,910,627,0,8.1,0.18,3.5,143,45.75,20.200000000000003,N/A
2019,10,18,16,30,80,930,691,0,8.1,0.18,3.6,142,42.46,21.400000000000002,N/A
2019,10,18,17,0,81,946,740,0,6.4,0.18,3.6,140,35.25,22.5,N/A
2019,10,18,17,30,83,954,773,0,6.4,0.18,3.7,141,33.35,23.400000000000002,N/A
2019,10,18,18,0,83,958,789,0,4.9,0.18,3.8000000000000003,141,28.34,24.400000000000002,N/A
2019,10,18,18,30,83,958,787,0,4.9,0.18,3.8000000000000003,144,27.32,25,N/A
2019,10,18,19,0,82,955,769,0,3.8000000000000003,0.18,3.9000000000000004,146,24.42,25.6,N/A
2019,10,18,19,30,79,946,732,0,3.8000000000000003,0.18,3.9000000000000004,149,23.85,26,N/A
2019,10,18,20,0,78,930,680,0,3.1,0.18,3.9000000000000004,152,22.31,26.3,N/A
2019,10,18,20,30,74,912,614,0,3.1,0.18,3.9000000000000004,153,22.31,26.3,N/A
2019,10,18,21,0,71,884,535,0,2.7,0.18,3.9000000000000004,154,21.71,26.3,N/A
2019,10,18,21,30,66,845,444,0,2.7,0.18,3.8000000000000003,154,22.34,25.8,N/A
2019,10,18,22,0,59,789,344,0,2.8000000000000003,0.18,3.7,154,23.14,25.400000000000002,N/A
2019,10,18,22,30,52,706,240,0,2.8000000000000003,0.18,2.9000000000000004,152,25.76,23.6,N/A
2019,10,18,23,0,40,569,135,0,6.800000000000001,0.18,2.1,150,37.88,21.8,N/A
2019,10,18,23,30,24,304,43,0,6.800000000000001,0.18,2.1,150,37.88,21.8,N/A
2019,10,19,0,0,0,0,0,0,7.2,0.18,2,146,48.95,18.1,N/A
2019,10,19,0,30,0,0,0,0,7.2,0.18,2.1,146,49.93,17.8,N/A
2019,10,19,1,0,0,0,0,0,6.800000000000001,0.18,2.3000000000000003,145,49.49,17.5,N/A
2019,10,19,1,30,0,0,0,0,6.800000000000001,0.18,2.5,145,50.43,17.2,N/A
2019,10,19,2,0,0,0,0,0,6.7,0.18,2.7,145,50.86,17,N/A
2019,10,19,2,30,0,0,0,0,6.7,0.18,2.8000000000000003,145,51.51,16.8,N/A
2019,10,19,3,0,0,0,0,0,7,0.18,3,145,53.13,16.6,N/A
2019,10,19,3,30,0,0,0,0,7,0.18,3.2,146,53.81,16.400000000000002,N/A
2019,10,19,4,0,0,0,0,0,7.6000000000000005,0.18,3.4000000000000004,146,56.56,16.2,N/A
2019,10,19,4,30,0,0,0,0,7.6000000000000005,0.18,3.5,148,57.65,15.9,N/A
2019,10,19,5,0,0,0,0,0,8.4,0.18,3.6,149,61.68,15.700000000000001,N/A
2019,10,19,5,30,0,0,0,0,8.4,0.18,3.5,152,62.870000000000005,15.4,N/A
2019,10,19,6,0,0,0,0,0,9.3,0.18,3.5,154,68.34,15.100000000000001,N/A
2019,10,19,6,30,0,0,0,0,9.3,0.18,3.4000000000000004,157,68.78,15,N/A
2019,10,19,7,0,0,0,0,0,10.200000000000001,0.18,3.3000000000000003,160,73.96000000000001,14.8,N/A
2019,10,19,7,30,0,0,0,3,10.200000000000001,0.18,3.3000000000000003,163,74.36,14.700000000000001,N/A
2019,10,19,8,0,0,0,0,3,11,0.18,3.3000000000000003,165,79.14,14.600000000000001,N/A
2019,10,19,8,30,0,0,0,4,11,0.18,3.3000000000000003,167,79.65,14.5,N/A
2019,10,19,9,0,0,0,0,4,11.8,0.18,3.2,169,84.13,14.4,N/A
2019,10,19,9,30,0,0,0,4,11.8,0.18,3.2,170,84.68,14.3,N/A
2019,10,19,10,0,0,0,0,0,12.4,0.18,3.1,171,88.31,14.3,N/A
2019,10,19,10,30,0,0,0,0,12.4,0.18,3.1,174,88.22,14.3,N/A
2019,10,19,11,0,0,0,0,0,13,0.18,3,176,91.74,14.3,N/A
2019,10,19,11,30,0,0,0,0,13,0.18,2.9000000000000004,183,91.84,14.3,N/A
2019,10,19,12,0,0,0,0,0,13.5,0.18,2.8000000000000003,189,94.62,14.4,N/A
2019,10,19,12,30,2,13,2,0,13.600000000000001,0.18,3.1,202,89.88,15.200000000000001,N/A
2019,10,19,13,0,31,226,49,0,14.5,0.18,3.5,214,91.09,16,N/A
2019,10,19,13,30,53,453,136,0,14.600000000000001,0.18,3.7,222,82.84,17.5,N/A
2019,10,19,14,0,67,602,237,0,15.700000000000001,0.18,3.9000000000000004,230,80.63,19.1,N/A
2019,10,19,14,30,76,703,339,0,15.700000000000001,0.18,3.9000000000000004,241,71.72,21,N/A
2019,10,19,15,0,80,778,438,0,15.600000000000001,0.18,4,252,63.49,22.900000000000002,N/A
2019,10,19,15,30,84,827,527,0,15.600000000000001,0.18,3.8000000000000003,263,58.38,24.3,N/A
2019,10,19,16,0,87,865,606,0,13.9,0.18,3.7,274,48.09,25.700000000000003,N/A
2019,10,19,16,30,89,890,670,0,13.9,0.18,3.6,283,45.08,26.8,N/A
2019,10,19,17,0,90,909,720,0,12.4,0.18,3.5,292,38.22,27.900000000000002,N/A
2019,10,19,17,30,92,918,753,0,12.4,0.18,3.4000000000000004,299,36.46,28.700000000000003,N/A
2019,10,19,18,0,93,922,768,0,11.4,0.18,3.3000000000000003,305,32.75,29.5,N/A
2019,10,19,18,30,93,922,767,0,11.4,0.18,3.3000000000000003,309,31.82,30,N/A
2019,10,19,19,0,91,918,748,0,10.8,0.18,3.2,312,29.8,30.400000000000002,N/A
2019,10,19,19,30,89,908,712,0,10.8,0.18,3.2,315,29.63,30.5,N/A
2019,10,19,20,0,87,893,661,0,10.4,0.18,3.2,318,28.53,30.700000000000003,N/A
2019,10,19,20,30,84,869,595,0,10.4,0.18,3.1,321,29.02,30.400000000000002,N/A
2019,10,19,21,0,80,836,515,0,10.3,0.18,3.1,324,29.1,30.200000000000003,N/A
2019,10,19,21,30,74,791,425,0,10.200000000000001,0.18,2.9000000000000004,328,30.29,29.5,N/A
2019,10,19,22,0,67,727,326,0,10.5,0.18,2.8000000000000003,332,31.990000000000002,28.900000000000002,N/A
2019,10,19,22,30,57,635,224,0,10.5,0.18,2.1,336,35.72,27,N/A
2019,10,19,23,0,44,488,123,0,14.100000000000001,0.18,1.4000000000000001,340,50.43,25.1,N/A
2019,10,19,23,30,23,227,37,0,14.100000000000001,0.18,1.4000000000000001,340,50.43,25.1,N/A
2019,10,20,0,0,0,0,0,0,13.5,0.18,1.5,347,60.370000000000005,21.5,N/A
2019,10,20,0,30,0,0,0,0,13.5,0.18,1.6,350,62.31,21,N/A
2019,10,20,1,0,0,0,0,0,12.9,0.18,1.7000000000000002,352,61.92,20.400000000000002,N/A
2019,10,20,1,30,0,0,0,0,12.9,0.18,1.7000000000000002,354,63.85,19.900000000000002,N/A
2019,10,20,2,0,0,0,0,0,12.5,0.18,1.8,355,64.3,19.400000000000002,N/A
2019,10,20,2,30,0,0,0,0,12.5,0.18,1.7000000000000002,357,66.32000000000001,18.900000000000002,N/A
2019,10,20,3,0,0,0,0,0,12.3,0.18,1.7000000000000002,359,67.54,18.400000000000002,N/A
2019,10,20,3,30,0,0,0,0,12.3,0.18,1.7000000000000002,180,69.69,17.900000000000002,N/A
2019,10,20,4,0,0,0,0,0,12.200000000000001,0.18,1.6,2,71.03,17.5,N/A
2019,10,20,4,30,0,0,0,0,12.200000000000001,0.18,1.6,4,72.84,17.1,N/A
2019,10,20,5,0,0,0,0,0,12.100000000000001,0.18,1.5,6,74.42,16.7,N/A
2019,10,20,5,30,0,0,0,0,12.100000000000001,0.18,1.5,8,76.33,16.3,N/A
2019,10,20,6,0,0,0,0,0,12,0.18,1.5,11,77.87,15.9,N/A
2019,10,20,6,30,0,0,0,0,12,0.18,1.4000000000000001,15,79.38,15.600000000000001,N/A
2019,10,20,7,0,0,0,0,0,11.9,0.18,1.4000000000000001,19,80.41,15.3,N/A
2019,10,20,7,30,0,0,0,0,11.9,0.18,1.4000000000000001,25,82.49,14.9,N/A
2019,10,20,8,0,0,0,0,0,11.8,0.18,1.3,31,83.47,14.600000000000001,N/A
2019,10,20,8,30,0,0,0,0,11.8,0.18,1.3,39,84.56,14.4,N/A
2019,10,20,9,0,0,0,0,0,11.9,0.18,1.2000000000000002,46,86.85000000000001,14.100000000000001,N/A
2019,10,20,9,30,0,0,0,0,11.9,0.18,1.2000000000000002,53,87.98,13.9,N/A
2019,10,20,10,0,0,0,0,0,12.3,0.18,1.2000000000000002,59,91.27,13.700000000000001,N/A
2019,10,20,10,30,0,0,0,0,12.3,0.18,1.1,67,92.46000000000001,13.5,N/A
2019,10,20,11,0,0,0,0,0,12.8,0.18,1.1,74,96.19,13.4,N/A
2019,10,20,11,30,0,0,0,0,12.8,0.18,1.1,84,96.81,13.3,N/A
2019,10,20,12,0,0,0,0,0,13.3,0.18,1.1,93,100,13.3,N/A
2019,10,20,12,30,3,23,2,0,13.4,0.18,1.2000000000000002,106,94.93,14.200000000000001,N/A
2019,10,20,13,0,27,319,52,0,14.200000000000001,0.18,1.3,119,95.25,15,N/A
2019,10,20,13,30,45,544,143,0,14.200000000000001,0.18,1.7000000000000002,130,87.11,16.400000000000002,N/A
2019,10,20,14,0,57,673,245,0,15.4,0.18,2.1,141,85.59,17.8,N/A
2019,10,20,14,30,67,756,348,0,15.4,0.18,2.3000000000000003,150,76.03,19.700000000000003,N/A
2019,10,20,15,0,73,810,443,0,16.2,0.18,2.5,159,71.43,21.6,N/A
2019,10,20,15,30,79,846,529,0,16.2,0.18,3,169,62.480000000000004,23.8,N/A
2019,10,20,16,0,86,869,604,0,14.700000000000001,0.18,3.6,179,50.03,25.900000000000002,N/A
2019,10,20,16,30,89,884,663,0,14.700000000000001,0.18,3.7,183,46.36,27.200000000000003,N/A
2019,10,20,17,0,94,892,708,0,13.700000000000001,0.18,3.9000000000000004,186,40.63,28.400000000000002,N/A
2019,10,20,17,30,98,893,737,0,13.700000000000001,0.18,4.1000000000000005,188,38.32,29.400000000000002,N/A
2019,10,20,18,0,102,888,748,0,13.700000000000001,0.18,4.3,191,35.97,30.5,N/A
2019,10,20,18,30,103,882,744,0,13.700000000000001,0.18,4.5,192,34.730000000000004,31.1,N/A
2019,10,20,19,0,104,869,722,0,14.5,0.18,4.7,192,35.26,31.700000000000003,N/A
2019,10,20,19,30,105,850,684,0,14.5,0.18,4.9,192,34.67,32,N/A
2019,10,20,20,0,137,725,600,0,15.3,0.18,5.1000000000000005,191,36.01,32.300000000000004,N/A
2019,10,20,20,30,136,672,528,0,15.3,0.18,5.2,190,36.22,32.2,N/A
2019,10,20,21,0,109,703,472,0,16.3,0.18,5.4,189,38.45,32.2,N/A
2019,10,20,21,30,94,689,396,0,16.3,0.18,5.2,187,39.5,31.700000000000003,N/A
2019,10,20,22,0,89,569,289,0,17.400000000000002,0.18,5.1000000000000005,185,43.64,31.200000000000003,N/A
2019,10,20,22,30,72,500,201,0,17.400000000000002,0.18,4.5,182,46.99,29.900000000000002,N/A
2019,10,20,23,0,54,336,107,0,19,0.18,3.8000000000000003,179,55.65,28.700000000000003,N/A
2019,10,20,23,30,23,119,30,0,19,0.18,3.8000000000000003,179,55.65,28.700000000000003,N/A
2019,10,21,0,0,0,0,0,8,20.3,0.18,3.6,173,69.88,26.200000000000003,N/A
2019,10,21,0,30,0,0,0,8,20.3,0.18,4.1000000000000005,172,71.12,25.900000000000002,N/A
2019,10,21,1,0,0,0,0,8,21.3,0.18,4.5,171,76.98,25.6,N/A
2019,10,21,1,30,0,0,0,8,21.3,0.18,4.5,170,79.29,25.1,N/A
2019,10,21,2,0,0,0,0,8,22.3,0.18,4.6000000000000005,169,86.63,24.700000000000003,N/A
2019,10,21,2,30,0,0,0,3,22.3,0.18,4.7,170,88.19,24.400000000000002,N/A
2019,10,21,3,0,0,0,0,0,23.1,0.18,4.7,171,94.16,24.1,N/A
2019,10,21,3,30,0,0,0,0,23.1,0.18,4.7,174,94.73,24,N/A
2019,10,21,4,0,0,0,0,0,23.5,0.18,4.7,177,97.68,23.900000000000002,N/A
2019,10,21,4,30,0,0,0,0,23.5,0.18,4.7,182,97.68,23.900000000000002,N/A
2019,10,21,5,0,0,0,0,0,23.700000000000003,0.18,4.800000000000001,187,98.65,23.900000000000002,N/A
2019,10,21,5,30,0,0,0,6,23.700000000000003,0.18,4.6000000000000005,197,98.65,23.900000000000002,N/A
2019,10,21,6,0,0,0,0,6,23.700000000000003,0.18,4.5,207,98.33,24,N/A
2019,10,21,6,30,0,0,0,6,23.700000000000003,0.18,3.9000000000000004,228,99.51,23.8,N/A
2019,10,21,7,0,0,0,0,6,23.400000000000002,0.18,3.3000000000000003,248,99.01,23.6,N/A
2019,10,21,7,30,0,0,0,6,23,0.18,3.4000000000000004,285,100,23,N/A
2019,10,21,8,0,0,0,0,6,21.6,0.18,3.5,322,96.08,22.3,N/A
2019,10,21,8,30,0,0,0,6,20.8,0.18,4.4,336,100,20.8,N/A
2019,10,21,9,0,0,0,0,8,16.7,0.18,5.300000000000001,351,84.88,19.3,N/A
2019,10,21,9,30,0,0,0,8,16.7,0.18,5.7,353,94.48,17.6,N/A
2019,10,21,10,0,0,0,0,8,9.700000000000001,0.18,6.1000000000000005,355,66.17,16,N/A
2019,10,21,10,30,0,0,0,7,9.700000000000001,0.18,5.9,355,70.09,15.100000000000001,N/A
2019,10,21,11,0,0,0,0,7,4.6000000000000005,0.18,5.7,354,52.43,14.200000000000001,N/A
2019,10,21,11,30,0,0,0,7,4.6000000000000005,0.18,5.2,351,54.51,13.600000000000001,N/A
2019,10,21,12,0,0,0,0,0,2.9000000000000004,0.18,4.7,347,49.910000000000004,13.100000000000001,N/A
2019,10,21,12,30,3,31,2,0,2.9000000000000004,0.18,4.5,343,49.910000000000004,13.100000000000001,N/A
2019,10,21,13,0,27,393,56,0,2.6,0.18,4.2,339,49.19,13,N/A
2019,10,21,13,30,41,629,152,0,2.6,0.18,4.4,340,45.22,14.3,N/A
2019,10,21,14,0,50,763,260,0,1.2000000000000002,0.18,4.6000000000000005,341,37.76,15.600000000000001,N/A
2019,10,21,14,30,56,847,368,0,1.2000000000000002,0.18,4.800000000000001,344,34.550000000000004,17,N/A
2019,10,21,15,0,61,902,469,0,-0.2,0.18,5,346,28.57,18.400000000000002,N/A
2019,10,21,15,30,64,940,560,0,-0.2,0.18,4.9,347,26.71,19.5,N/A
2019,10,21,16,0,66,968,639,0,-0.6000000000000001,0.18,4.800000000000001,347,24.18,20.6,N/A
2019,10,21,16,30,67,982,700,0,-0.6000000000000001,0.18,4.6000000000000005,346,23.02,21.400000000000002,N/A
2019,10,21,17,0,68,994,749,0,-0.5,0.18,4.3,344,22.05,22.200000000000003,N/A
2019,10,21,17,30,71,999,782,0,-0.5,0.18,4,340,21.26,22.8,N/A
2019,10,21,18,0,74,996,795,0,-0.30000000000000004,0.18,3.7,336,20.740000000000002,23.400000000000002,N/A
2019,10,21,18,30,73,995,792,0,-0.30000000000000004,0.18,3.5,330,20.37,23.700000000000003,N/A
2019,10,21,19,0,73,986,770,0,-0.2,0.18,3.2,324,20.23,24,N/A
2019,10,21,19,30,73,975,733,0,-0.2,0.18,3.1,317,20.23,24,N/A
2019,10,21,20,0,71,960,680,0,0,0.18,2.9000000000000004,310,20.35,24.1,N/A
2019,10,21,20,30,69,934,610,0,0,0.18,2.9000000000000004,306,20.6,23.900000000000002,N/A
2019,10,21,21,0,67,903,529,0,0.1,0.18,2.9000000000000004,302,20.95,23.8,N/A
2019,10,21,21,30,63,861,437,0,0.1,0.18,2.8000000000000003,300,21.580000000000002,23.3,N/A
2019,10,21,22,0,58,800,336,0,0.9,0.18,2.8000000000000003,299,23.5,22.8,N/A
2019,10,21,22,30,49,707,229,0,0.9,0.18,2.1,301,25.900000000000002,21.200000000000003,N/A
2019,10,21,23,0,38,558,124,0,7.7,0.18,1.3,302,46.42,19.5,N/A
2019,10,21,23,30,22,277,36,0,7.7,0.18,1.3,302,46.42,19.5,N/A
2019,10,22,0,0,0,0,0,0,7.6000000000000005,0.18,1.3,311,55.63,16.5,N/A
2019,10,22,0,30,0,0,0,0,7.6000000000000005,0.18,1.3,316,56.39,16.3,N/A
2019,10,22,1,0,0,0,0,0,7.1000000000000005,0.18,1.2000000000000002,322,55.11,16.1,N/A
2019,10,22,1,30,0,0,0,0,7.1000000000000005,0.18,1.2000000000000002,328,55.17,16.1,N/A
2019,10,22,2,0,0,0,0,0,6.300000000000001,0.18,1.2000000000000002,334,52.730000000000004,16,N/A
2019,10,22,2,30,0,0,0,0,6.300000000000001,0.18,1.1,336,52.730000000000004,16,N/A
2019,10,22,3,0,0,0,0,0,5.6000000000000005,0.18,1.1,339,49.92,16,N/A
