DATE (MM/DD/YYYY),HOUR-CST,Avg Global Horizontal [W/m^2],Avg Direct Normal [W/m^2],Avg Diffuse Horizontal [W/m^2],Avg Global (stdev) [W/m^2],Avg Direct (stdev) [W/m^2],Avg Diffuse (stdev) [W/m^2],Avg Air Temperature [deg C],Avg Relative Humidity [%]
3/17/2021,20,-2.7044,-0.3820,-3.5100,0.0042,0.0000,0.0385,27.4923,8.9338
3/17/2021,21,-2.6920,-0.3822,-3.1364,0.0231,0.0000,0.1581,25.2677,11.0618
3/17/2021,22,-2.4913,-0.3823,-2.8397,0.0664,0.0000,0.0085,23.4092,13.0297
3/17/2021,23,-2.3830,-0.3824,-2.8380,0.0066,0.0000,0.0000,22.7010,14.4712
3/18/2021,0,-2.3676,-0.3825,-2.8347,0.0034,0.0000,0.0121,21.5008,18.0370
3/18/2021,1,-2.3226,-0.3826,-2.7400,0.0311,0.0000,0.0880,19.8912,24.3632
3/18/2021,2,-2.0666,-0.3826,-2.5537,0.1113,0.0000,0.0930,19.0543,26.7272
3/18/2021,3,-2.0836,-0.3827,-2.5587,0.1064,0.0000,0.0982,18.1583,30.3973
3/18/2021,4,-2.1287,-0.3828,-2.5338,0.1298,0.0000,0.0968,17.3345,33.7917
3/18/2021,5,-2.0707,-0.3828,-2.5238,0.1125,0.0000,0.0766,16.2125,37.6278
3/18/2021,6,-2.1415,-0.3829,-2.5370,0.0552,0.0000,0.0424,15.1490,40.1230
3/18/2021,7,5.5082,-0.3255,4.7991,0.2432,0.0095,0.1902,13.9883,43.5050
3/18/2021,8,142.6745,5.2765,68.3000,1.0326,0.0485,0.3723,13.9793,43.9998
3/18/2021,9,378.3345,4.0388,114.6108,1.3281,0.0823,0.4648,15.4205,39.4792
3/18/2021,10,594.5595,3.0492,113.6717,1.0844,0.0418,0.1762,17.4600,33.5452
3/18/2021,11,758.0371,2.9684,126.1135,0.7640,0.0567,0.1934,18.9875,30.4263
3/18/2021,12,836.2049,2.4657,125.3306,0.5827,0.0435,0.1713,20.4393,26.7098
3/18/2021,13,879.1574,1.9982,121.8834,0.4579,0.0262,0.1649,22.2170,22.6278
3/18/2021,14,855.5390,2.1827,122.0597,0.5187,0.0870,0.1743,24.0802,19.6612
3/18/2021,15,793.2142,2.3516,117.9208,0.6629,0.0722,0.1459,25.5038,16.6757
3/18/2021,16,653.7403,2.8892,120.3970,1.0638,0.0428,0.1434,26.3343,16.0753
3/18/2021,17,436.2554,3.3215,112.5351,1.0766,0.0943,0.2057,26.7440,15.3560
3/18/2021,18,223.8536,4.0872,72.3802,1.2252,0.0410,0.2998,26.6527,15.2240
3/18/2021,19,26.6109,0.9567,16.5324,0.4716,0.0542,0.2869,25.3690,16.6673
3/18/2021,20,-2.5859,-0.3818,-2.9021,0.0757,0.0016,0.0285,22.6847,26.3287
3/18/2021,21,-2.3673,-0.3824,-2.8380,0.0000,0.0000,0.0000,19.9980,39.2473
3/18/2021,22,-2.3651,-0.3826,-2.8041,0.0099,0.0000,0.0533,18.5430,44.9057
3/18/2021,23,-2.1890,-0.3827,-2.5970,0.0813,0.0000,0.1255,17.3187,49.5847
3/19/2021,0,-1.8384,-0.4251,-2.4924,0.1110,0.0374,0.0147,16.4680,53.6283
3/19/2021,1,-1.7833,-0.6406,-2.4943,0.0785,0.0819,0.0181,16.0303,55.4367
3/19/2021,2,-1.8079,-0.5675,-2.4953,0.0647,0.1080,0.0180,15.4727,58.0573
3/19/2021,3,-1.8202,-0.3835,-2.4779,0.0797,0.0019,0.0331,13.9267,63.7893
3/19/2021,4,-1.6937,-0.3830,-2.3805,0.0020,0.0000,0.0971,12.2770,67.5780
3/19/2021,5,-1.6826,-0.3830,-2.2082,0.0210,0.0000,0.1211,11.5507,61.3747
3/19/2021,6,-1.6429,-0.3831,-2.0191,0.0425,0.0000,0.1462,10.9770,61.1945
3/19/2021,7,6.7898,-0.2925,5.7055,0.2321,0.0132,0.2341,10.6925,69.2092
3/19/2021,8,143.2129,4.1751,66.3675,1.0412,0.0552,0.3172,11.7748,68.4137
3/19/2021,9,374.1019,3.5960,113.0909,1.1374,0.0591,0.3489,14.6437,56.2585
3/19/2021,10,584.2360,2.9424,121.6782,1.0746,0.0319,0.1327,17.0487,46.0157
3/19/2021,11,748.1312,2.7224,132.1089,0.6998,0.0250,0.1430,18.5937,36.1083
3/19/2021,12,820.0531,2.7377,145.9449,0.4637,0.0315,0.1579,20.2467,29.6372
3/19/2021,13,858.8268,2.7498,154.4785,0.4301,0.0299,0.1638,21.8320,25.4715
3/19/2021,14,836.6693,2.8631,151.2021,0.5626,0.0632,0.1442,23.1760,22.3827
3/19/2021,15,769.4605,3.2010,150.7557,0.6682,0.0770,0.1725,23.9373,20.5608
3/19/2021,16,616.9459,3.2851,159.8207,1.1308,0.0548,0.2153,24.8057,18.9725
3/19/2021,17,409.8520,3.6725,140.8087,1.2809,0.1055,0.2604,24.8345,18.6580
3/19/2021,18,204.6755,4.4900,88.9001,1.0102,0.0581,0.3235,23.4363,28.1705
3/19/2021,19,30.5772,1.1234,21.6462,0.5243,0.0419,0.3270,20.8395,38.0242
3/19/2021,20,-2.3661,-0.3825,-2.6897,0.0033,0.0000,0.1659,18.9100,44.6028
3/19/2021,21,-2.2394,-0.3826,-2.5516,0.0803,0.0000,0.0995,16.9763,48.7825
3/19/2021,22,-1.9846,-0.3827,-2.4887,0.0897,0.0000,0.0110,15.6862,52.2022
3/19/2021,23,-1.7974,-0.3828,-2.4925,0.0871,0.0000,0.0118,14.8698,56.4417
3/20/2021,0,-1.7468,-0.3829,-2.4557,0.0534,0.0000,0.0447,14.2313,60.1292
3/20/2021,1,-1.6763,-0.4812,-2.3459,0.0221,0.0366,0.1128,14.0622,62.9458
3/20/2021,2,-1.6931,-0.4521,-2.4493,0.0010,0.0616,0.0624,13.7093,66.3590
3/20/2021,3,-1.6934,-0.3849,-2.3915,0.0000,0.0079,0.1268,13.1187,70.7973
3/20/2021,4,-1.6934,-0.3885,-2.3477,0.0000,0.0166,0.1628,12.5387,73.8090
3/20/2021,5,-1.6936,-0.3830,-2.3097,0.0000,0.0000,0.1693,11.8582,75.8573
3/20/2021,6,-1.6879,-0.3831,-2.1292,0.0211,0.0000,0.1067,11.0702,76.9208
3/20/2021,7,7.2319,-0.2548,5.6567,0.2686,0.0144,0.2177,9.5210,79.0053
3/20/2021,8,149.1718,3.0131,61.3983,1.0684,0.0322,0.3007,9.6497,75.3102
3/20/2021,9,373.7329,3.0642,108.3272,1.0695,0.0000,0.2957,13.2897,66.9405
3/20/2021,10,583.5856,2.8954,113.9614,1.0091,0.0234,0.1229,17.1040,58.8280
3/20/2021,11,746.7841,2.5560,119.3345,0.8128,0.0815,0.1389,18.7008,53.5518
3/20/2021,12,823.0122,2.1671,122.3420,0.6671,0.0957,0.1341,20.3225,45.8537
3/20/2021,13,866.1989,2.0855,123.7361,0.4855,0.0891,0.1582,21.6645,39.4382
3/20/2021,14,838.0922,2.1781,124.8367,0.5950,0.0662,0.1696,22.7128,37.2268
3/20/2021,15,771.2299,2.4626,124.7177,0.5624,0.0846,0.1477,23.6397,34.3847
3/20/2021,16,636.9529,3.1028,120.3761,0.9718,0.0763,0.1503,24.6915,30.8860
3/20/2021,17,438.1208,3.6656,111.7717,1.1179,0.0887,0.1883,24.6133,32.6105
3/20/2021,18,209.5553,4.2136,84.7763,1.0950,0.0738,0.3104,22.8538,45.6298
3/20/2021,19,29.6028,1.0205,21.3903,0.4984,0.0421,0.3245,20.2605,55.8928
3/20/2021,20,-1.8967,-0.3825,-2.4836,0.1234,0.0000,0.0000,18.0458,63.9302
3/20/2021,21,-1.7008,-0.3826,-2.4845,0.0234,0.0000,0.0000,17.0048,69.7337
3/20/2021,22,-1.6963,-0.3827,-2.4851,0.0162,0.0000,0.0000,16.3687,73.8727
3/20/2021,23,-1.6925,-0.3828,-2.4855,0.0000,0.0000,0.0000,15.8742,76.6643
3/21/2021,0,-1.6926,-0.3828,-2.4776,0.0000,0.0000,0.0188,15.3025,79.0658
3/21/2021,1,-1.6928,-0.3829,-2.4712,0.0000,0.0000,0.0451,14.9458,81.0783
3/21/2021,2,-1.6928,-0.3829,-2.4124,0.0000,0.0000,0.1115,14.3608,83.1567
3/21/2021,3,-1.6538,-0.3829,-2.2579,0.0171,0.0000,0.1480,14.0657,84.1650
3/21/2021,4,-1.6929,-0.3829,-2.3609,0.0010,0.0000,0.1444,13.7180,84.9717
3/21/2021,5,-1.6931,-0.3829,-2.2146,0.0000,0.0000,0.1329,12.9267,87.3933
3/21/2021,6,-1.6301,-0.3830,-1.9328,0.0542,0.0000,0.1099,12.2990,88.3433
3/21/2021,7,7.8651,-0.2387,6.7092,0.2668,0.0172,0.2072,12.1323,88.0567
3/21/2021,8,142.3039,3.4651,68.8188,1.0112,0.0292,0.3390,13.1208,85.0517
3/21/2021,9,363.8427,3.2325,123.4752,1.0768,0.0308,0.3356,16.3767,75.3357
3/21/2021,10,567.6185,2.9176,139.6476,1.3662,0.0531,0.2042,19.0758,66.6003
3/21/2021,11,709.3975,3.1111,248.0515,35.1766,0.3853,13.9145,20.9300,60.4018
3/21/2021,12,721.9239,3.9349,277.8064,73.0671,0.7966,6.1392,22.4730,54.1432
3/21/2021,13,761.1864,4.0313,328.5423,77.4963,0.9138,7.0590,23.8293,50.0265
3/21/2021,14,655.5224,4.4094,385.0057,107.1286,0.9505,7.0934,24.6055,48.2580
3/21/2021,15,549.0317,3.5488,398.8619,72.1273,0.7087,5.5721,25.1528,47.2362
3/21/2021,16,405.8700,3.4129,358.4094,53.9740,0.5923,4.7714,24.9107,49.3838
3/21/2021,17,345.5645,4.3390,223.4840,42.2193,0.4672,3.5209,24.6010,51.4688
3/21/2021,18,166.5132,3.4929,116.5316,15.3683,0.2095,1.9003,23.8765,53.1630
3/21/2021,19,29.0755,0.3629,23.5072,0.4945,0.0553,0.3486,22.4217,58.1442
3/21/2021,20,-1.7461,-0.3824,-2.4792,0.0599,0.0000,0.0087,20.8067,64.9318
3/21/2021,21,-1.6948,-0.3825,-2.4221,0.0110,0.0000,0.0581,19.9350,69.0977
3/21/2021,22,-1.6915,-0.3826,-2.4834,0.0000,0.0000,0.0032,18.9500,74.2848
3/21/2021,23,-1.6917,-0.3826,-2.3726,0.0000,0.0000,0.1476,18.3293,78.8093
3/22/2021,0,-1.6919,-0.3827,-2.3068,0.0000,0.0000,0.1724,18.3230,78.3995
3/22/2021,1,-1.6808,-0.3827,-2.2848,0.0256,0.0000,0.1650,18.5867,77.8193
3/22/2021,2,-1.5511,-0.3825,-2.1276,0.0466,0.0012,0.1437,18.4493,79.2398
3/22/2021,3,-1.4712,-0.3682,-2.0684,0.0213,0.0285,0.1608,18.3407,80.8738
3/22/2021,4,-1.2672,-0.3214,-1.8164,0.0409,0.0908,0.1399,18.6490,80.5400
3/22/2021,5,-1.4054,-0.3778,-1.9748,0.0504,0.0156,0.1055,18.4473,82.2283
3/22/2021,6,-1.2988,-0.3429,-1.7340,0.0558,0.0460,0.0911,18.1170,84.6367
3/22/2021,7,7.4161,-0.2517,6.8487,0.2510,0.0145,0.2334,18.1187,85.8667
3/22/2021,8,139.2721,3.6207,73.8872,0.9973,0.0476,0.3735,18.9500,83.8483
3/22/2021,9,332.4247,4.1025,168.5084,27.6083,0.4811,3.2219,20.6630,77.7747
3/22/2021,10,249.6336,1.8724,244.6484,36.7573,0.8204,9.3266,22.1757,71.9657
3/22/2021,11,206.8608,0.7395,219.6144,16.3040,0.2468,8.7077,23.2793,67.9830
3/22/2021,12,436.9716,2.1819,410.0289,51.9318,0.8034,14.3776,24.1080,66.0870
3/22/2021,13,453.2262,2.5926,448.4800,67.0737,1.3559,16.7252,25.2420,61.5150
3/22/2021,14,737.6060,4.9244,443.0764,130.0622,1.3729,18.7294,26.2613,59.3367
3/22/2021,15,564.4564,4.5234,377.6388,78.5974,1.0782,13.3807,26.4607,58.9830
3/22/2021,16,579.2345,4.9125,303.4430,70.0818,1.0461,10.0364,26.4093,59.1630
3/22/2021,17,414.4499,5.1362,174.8124,26.8988,0.5606,3.5927,25.9463,60.1433
3/22/2021,18,179.1898,4.7504,103.4817,7.4110,0.2407,1.1660,24.9077,63.8613
3/22/2021,19,19.9634,0.3282,20.9052,0.8129,0.0392,0.3658,23.7010,68.6957
3/22/2021,20,-1.6065,-0.3823,-2.3157,0.0344,0.0000,0.0445,22.8003,72.5183
3/22/2021,21,-1.1037,-0.3592,-1.7903,0.0086,0.0523,0.0735,22.3230,78.2450
3/22/2021,22,-1.0167,-0.3008,-1.6394,0.0064,0.1057,0.0979,22.1553,81.4467
3/22/2021,23,-1.5379,-0.3824,-2.0584,0.0184,0.0000,0.1641,21.7867,84.1383
3/23/2021,0,-1.5278,-0.3825,-1.9326,0.1308,0.0000,0.1551,21.3987,86.6567
3/23/2021,1,-1.3170,-0.3825,-1.8110,0.1396,0.0000,0.0652,21.3133,87.8450
3/23/2021,2,-1.3452,-0.3825,-1.8567,0.1243,0.0000,0.0917,21.2360,89.4233
3/23/2021,3,-1.1541,-0.3119,-1.6385,0.1124,0.0695,0.1467,21.1583,90.8200
3/23/2021,4,-1.0297,-0.3251,-1.6220,0.0215,0.0986,0.1210,21.1483,91.9817
3/23/2021,5,-0.9739,-0.2495,-1.4947,0.0628,0.0563,0.0924,20.9557,93.2350
3/23/2021,6,-0.8176,-0.0586,-1.0724,0.1429,0.1283,0.0166,20.8770,93.5333
3/23/2021,7,-0.3623,-0.1392,-0.6851,0.0751,0.1008,0.0508,21.2113,92.8817
3/23/2021,8,17.9246,-0.3636,19.1232,0.5873,0.0245,0.6402,20.8380,96.7283
3/23/2021,9,60.4512,0.1377,66.1531,1.8261,0.0748,2.0328,20.3953,98.1283
3/23/2021,10,223.9431,0.5489,245.8862,4.1357,0.0342,4.5012,21.0463,95.6900
3/23/2021,11,560.1805,3.7614,424.8146,72.9802,1.0304,13.8229,23.0912,83.9748
3/23/2021,12,776.9834,4.4932,449.7881,83.2581,0.7276,8.7128,25.3707,71.3397
3/23/2021,13,635.4683,4.0644,425.1582,60.7726,0.5930,7.6888,27.0093,61.9363
3/23/2021,14,691.3757,4.4846,359.7937,45.3615,0.5810,6.4961,28.5390,52.7022
3/23/2021,15,691.3046,4.4109,320.9359,36.7637,0.4816,4.5564,29.7755,44.6162
3/23/2021,16,569.3161,4.8686,261.1957,30.2110,0.3072,3.6777,30.6903,39.2175
3/23/2021,17,388.3819,4.6635,193.7769,9.0933,0.1386,1.4946,30.5857,42.3787
3/23/2021,18,86.9248,1.5456,81.2244,4.1791,0.0873,1.2221,28.4352,52.7767
3/23/2021,19,23.5559,-0.0215,25.0973,0.3672,0.0119,0.3947,26.4558,59.1918
3/23/2021,20,-1.6998,-0.3822,-2.4806,0.0180,0.0000,0.0029,25.0767,68.6425
3/23/2021,21,-1.6902,-0.3823,-2.4808,0.0000,0.0000,0.0046,23.8667,76.5268
3/23/2021,22,-1.6904,-0.3823,-2.1369,0.0000,0.0000,0.1994,22.8575,82.7267
3/23/2021,23,-1.6857,-0.3824,-2.0543,0.0189,0.0000,0.1964,22.2058,86.8267
3/24/2021,0,-1.6861,-0.3824,-2.2078,0.0099,0.0000,0.1874,21.5433,90.4683
3/24/2021,1,-1.1296,-0.2410,-1.5315,0.1086,0.0530,0.1150,20.9667,94.3083
3/24/2021,2,-0.9070,-0.1130,-1.2686,0.0731,0.1417,0.1108,20.9033,97.4717
3/24/2021,3,-0.9944,-0.1898,-1.4599,0.0543,0.0976,0.1284,20.8642,97.4450
3/24/2021,4,-0.9607,-0.1515,-1.3768,0.0695,0.1121,0.1606,20.7483,97.4083
3/24/2021,5,-0.9401,-0.0147,-1.2345,0.0946,0.0652,0.1625,20.4825,99.2167
3/24/2021,6,-0.7995,-0.0172,-1.1125,0.1388,0.0617,0.0674,20.2733,100.0000
3/24/2021,7,1.0183,-0.0729,0.7620,0.1086,0.1149,0.0981,20.3167,100.0000
3/24/2021,8,18.9071,0.0801,20.2952,0.4016,0.1145,0.4415,20.5283,100.0000
3/24/2021,9,71.6515,0.3357,78.4789,1.7308,0.0576,1.9037,20.8967,100.0000
3/24/2021,10,131.1333,0.5898,141.8259,5.0386,0.0534,4.3579,21.5233,99.4417
3/24/2021,11,428.7421,3.0600,424.3684,21.8106,0.3778,10.3606,23.0442,90.8333
3/24/2021,12,537.9111,3.8018,506.6467,39.4515,0.6196,12.1765,24.9758,78.1208
3/24/2021,13,716.1336,4.3946,493.6265,53.5310,0.5951,8.6773,26.2975,70.2467
3/24/2021,14,681.9090,5.1028,476.1622,30.0887,0.2520,5.3426,27.7075,63.5513
3/24/2021,15,489.4625,3.4312,457.9460,18.5024,0.2169,3.7934,28.2493,61.0028
3/24/2021,16,433.3982,3.8778,381.3601,14.5886,0.1765,2.7445,28.8637,57.2725
3/24/2021,17,298.0617,3.4802,246.2403,12.7949,0.1458,2.9528,29.4552,53.7318
3/24/2021,18,150.7709,2.1012,135.5731,2.9496,0.0907,1.1219,29.1042,58.1410
3/24/2021,19,26.5365,0.1244,28.2522,0.4926,0.0317,0.4831,27.0148,70.3605
3/24/2021,20,-1.8489,-0.3817,-2.4782,0.1383,0.0000,0.0000,25.1053,77.6332
3/24/2021,21,-1.6880,-0.3818,-2.4729,0.0000,0.0000,0.0067,24.0178,80.8202
3/24/2021,22,-1.3878,-0.3812,-2.0211,0.0560,0.0027,0.0725,23.1473,85.5950
3/24/2021,23,-0.9716,-0.1950,-1.3895,0.0817,0.1740,0.1871,22.7833,86.7300
3/25/2021,0,-1.0627,-0.1977,-1.5829,0.0248,0.1532,0.1776,22.6965,85.8333
3/25/2021,1,-1.4260,-0.3794,-1.9711,0.0577,0.0099,0.1383,22.4777,86.7883
3/25/2021,2,-1.1046,-0.2650,-1.6517,0.0574,0.0914,0.1544,22.3012,89.1000
3/25/2021,3,-0.9995,-0.2071,-1.5545,0.0371,0.1490,0.1463,22.4412,90.1217
3/25/2021,4,-1.4592,-0.3817,-2.0194,0.0821,0.0012,0.1400,22.2792,91.4167
3/25/2021,5,-1.4860,-0.3820,-1.9914,0.1359,0.0000,0.1870,21.8577,93.3067
3/25/2021,6,-1.3223,-0.3011,-1.8067,0.0630,0.0270,0.1079,21.5937,94.2717
3/25/2021,7,4.0870,-0.3531,4.2077,0.1383,0.0292,0.1906,21.3255,78.8448
3/25/2021,8,84.1182,0.2089,88.9458,1.4952,0.0822,0.9123,20.4482,57.9363
3/25/2021,9,207.7836,1.4693,213.8964,3.4011,0.0742,1.3340,20.3008,63.9887
3/25/2021,10,357.5636,2.6509,317.3868,12.5458,0.0902,2.0810,22.4607,44.1732
3/25/2021,11,602.6871,3.9201,400.2302,20.7967,0.1671,2.0160,23.9983,32.8527
3/25/2021,12,740.1783,4.5208,410.3158,25.5195,0.1625,2.2413,25.4243,28.1927
3/25/2021,13,770.3221,4.2057,310.6045,48.6046,0.2490,2.5903,26.8333,24.5318
3/25/2021,14,846.8986,3.7125,249.8580,32.6875,0.2839,2.7993,28.6265,20.2028
3/25/2021,15,773.3430,3.4455,173.5864,15.5719,0.1331,1.4151,29.4868,17.5143
3/25/2021,16,482.0286,3.7338,337.6670,23.9201,0.2004,2.1446,29.8335,16.2562
3/25/2021,17,419.0929,4.4451,174.2412,22.8095,0.2172,1.9129,29.8687,17.6238
3/25/2021,18,221.1368,3.8146,111.2910,7.1421,0.0737,1.0358,26.2138,35.3980
3/25/2021,19,34.8448,1.0607,24.6080,0.6389,0.0426,0.4117,24.6932,37.7213
3/25/2021,20,-2.3481,-0.3818,-2.7380,0.0230,0.0000,0.1166,23.0303,40.6747
3/25/2021,21,-2.2726,-0.3819,-2.6384,0.0864,0.0000,0.1482,21.7767,45.5312
3/25/2021,22,-2.3537,-0.3820,-2.7302,0.0316,0.0000,0.1356,20.6065,51.5323
3/25/2021,23,-2.2271,-0.3821,-2.6325,0.1021,0.0000,0.1410,19.4773,57.7593
3/26/2021,0,-1.9421,-0.3822,-2.4995,0.0946,0.0000,0.0409,18.4633,62.4085
3/26/2021,1,-1.6969,-0.3822,-2.4818,0.0190,0.0000,0.0000,17.8413,64.5538
3/26/2021,2,-1.6905,-0.3823,-2.4819,0.0020,0.0000,0.0011,17.4097,63.8158
3/26/2021,3,-1.6904,-0.4150,-2.4651,0.0000,0.0253,0.0306,17.1312,63.9958
3/26/2021,4,-1.6955,-0.3823,-2.4250,0.0114,0.0000,0.0848,16.6948,66.6532
3/26/2021,5,-1.7750,-0.3824,-2.3769,0.0652,0.0000,0.1070,15.8312,71.0273
3/26/2021,6,-1.6257,-0.3824,-2.1560,0.0657,0.0000,0.0947,14.1982,78.6960
3/26/2021,7,9.8202,-0.2864,9.7923,0.3230,0.0166,0.2655,13.2447,81.0878
3/26/2021,8,114.0232,3.1301,94.3776,3.9983,0.1637,1.5555,14.0907,80.0772
3/26/2021,9,135.8654,0.4916,148.4260,3.8264,0.0463,3.1944,16.3490,86.6133
3/26/2021,10,320.6610,2.2615,349.3561,6.6553,0.3837,5.2637,19.7120,81.9038
3/26/2021,11,184.2533,0.4509,202.4939,1.4742,0.0363,1.6216,20.5005,82.5433
3/26/2021,12,533.6924,3.8998,529.1079,39.2671,0.9084,13.2069,21.6680,79.6213
3/26/2021,13,670.7917,5.0606,546.3084,90.2977,1.3899,14.8136,24.2490,71.4612
3/26/2021,14,749.6049,4.5920,356.4935,75.2617,0.9585,6.8512,26.0133,65.4780
3/26/2021,15,699.8367,3.8171,268.3272,34.1095,0.3804,3.9634,27.2490,60.1250
3/26/2021,16,607.3600,3.5286,169.1005,2.5596,0.0987,0.4780,28.2907,55.4297
3/26/2021,17,394.1712,4.0097,157.2545,3.1730,0.0755,0.4562,28.9377,53.9170
3/26/2021,18,209.8400,3.7247,138.9794,3.8188,0.1204,1.0844,29.1213,53.8450
3/26/2021,19,34.2991,0.7260,33.9985,0.6160,0.0392,0.5289,27.6263,63.8173
3/26/2021,20,-1.7799,-0.3615,-2.4756,0.0414,0.0251,0.0060,24.6083,80.3780
3/26/2021,21,-1.6880,-0.3818,-2.4769,0.0000,0.0000,0.0111,23.7803,83.2333
3/26/2021,22,-1.6883,-0.3819,-2.4671,0.0000,0.0000,0.0170,22.8293,87.9733
3/26/2021,23,-1.3041,-0.3717,-1.9079,0.0269,0.0345,0.1165,21.9637,93.3150
3/27/2021,0,-1.0078,-0.1903,-1.3020,0.0185,0.1739,0.2067,22.2000,91.8817
3/27/2021,1,-1.0275,-0.3066,-1.6844,0.0221,0.0911,0.0838,21.9740,93.3500
3/27/2021,2,-1.1406,-0.3662,-1.6496,0.0273,0.0429,0.1659,22.3190,93.3500
3/27/2021,3,-1.3569,-0.3796,-1.9662,0.0363,0.0095,0.1382,22.5407,93.6833
3/27/2021,4,-1.3254,-0.3817,-1.9603,0.0372,0.0012,0.1012,22.3360,95.2317
3/27/2021,5,-1.0768,-0.3098,-1.6287,0.0580,0.0978,0.1746,22.3057,95.6983
3/27/2021,6,-1.3459,-0.3817,-1.8547,0.0545,0.0012,0.1015,22.4383,94.8167
3/27/2021,7,3.6276,-0.2487,3.5646,0.1883,0.1219,0.2304,22.7317,94.3617
3/27/2021,8,54.9682,0.4617,59.9324,2.2929,0.1382,2.4465,23.3065,91.5200
3/27/2021,9,217.4707,2.3121,190.5266,36.4143,0.6373,8.5709,24.0380,83.6732
3/27/2021,10,532.4855,3.9792,233.6138,35.5886,0.4357,4.5654,25.6160,75.1503
3/27/2021,11,717.7422,3.0106,189.2314,1.6146,0.0185,0.4337,27.1605,66.1175
3/27/2021,12,814.7573,2.8144,184.8057,1.5028,0.0480,0.3248,29.4338,56.4587
3/27/2021,13,766.6912,3.5671,293.4107,27.9672,0.1532,2.5861,31.2833,50.8473
3/27/2021,14,633.7840,4.2237,416.1304,39.6555,0.2175,4.0419,32.3440,48.9730
3/27/2021,15,633.4886,4.3607,389.0939,29.6968,0.2198,3.3077,32.6187,51.9102
3/27/2021,16,432.9673,3.6995,352.1817,20.1973,0.1585,2.8304,32.1265,52.5717
3/27/2021,17,172.4612,0.6660,189.2439,0.6866,0.0534,0.7074,30.5883,56.8232
3/27/2021,18,90.0644,0.3801,98.7519,0.4672,0.0061,0.5026,29.0297,61.5352
3/27/2021,19,17.2086,-0.1738,18.3213,0.3305,0.0192,0.3239,27.6773,70.5602
3/27/2021,20,-1.6871,-0.3816,-2.3641,0.0010,0.0000,0.1373,26.2947,78.6443
3/27/2021,21,-1.5958,-0.3817,-2.0479,0.0872,0.0000,0.2313,25.4960,83.8367
3/27/2021,22,-1.1302,-0.3803,-1.7540,0.0633,0.0058,0.0666,25.3035,84.7050
3/27/2021,23,-1.0129,-0.3617,-1.7124,0.0000,0.0619,0.0824,25.2272,85.3300
3/28/2021,0,-1.0129,-0.3561,-1.7082,0.0000,0.0686,0.0928,24.9485,86.4733
3/28/2021,1,-1.0093,-0.3044,-1.4556,0.0113,0.1451,0.2686,24.9000,86.0617
3/28/2021,2,-1.0129,-0.2908,-1.4961,0.0000,0.1633,0.2715,24.6755,87.6600
3/28/2021,3,-1.0129,-0.3228,-1.5620,0.0000,0.1329,0.2396,24.5618,87.7650
3/28/2021,4,-1.0140,-0.3782,-1.7635,0.0041,0.0143,0.0170,24.4253,88.8633
3/28/2021,5,-1.0129,-0.3301,-1.4143,0.0000,0.1182,0.2623,24.2085,90.2317
3/28/2021,6,-1.0073,-0.3053,-1.1259,0.0167,0.1360,0.0613,24.1652,90.5500
3/28/2021,7,0.4911,-0.3167,0.3019,0.0588,0.1087,0.0901,24.0218,91.0950
3/28/2021,8,14.8983,0.0603,15.9904,0.5416,0.1652,0.6021,23.7273,92.8617
3/28/2021,9,50.2043,0.2183,54.4230,1.8550,0.0755,2.0381,23.0998,95.3350
3/28/2021,10,124.0821,0.4356,135.9204,4.1511,0.0612,4.5337,18.3680,93.9250
3/28/2021,11,148.7894,0.3855,163.3151,1.5298,0.0059,1.6817,18.0123,78.5625
3/28/2021,12,108.6914,0.3821,119.1117,0.8727,0.0000,0.9574,18.8537,66.0027
3/28/2021,13,100.3354,0.3821,109.9158,0.8416,0.0000,0.9185,19.9067,56.1533
3/28/2021,14,85.3353,0.3821,93.7006,0.5686,0.0000,0.6183,20.5263,44.7157
3/28/2021,15,51.6159,0.3810,56.1838,0.4684,0.0058,0.5186,20.3202,36.8952
3/28/2021,16,60.1882,0.3795,65.9208,0.6570,0.0091,0.7247,20.3322,36.3103
3/28/2021,17,105.5915,0.3804,116.2269,1.6308,0.0526,1.7952,20.2243,36.4792
3/28/2021,18,47.0755,0.2392,51.5527,0.9230,0.0717,1.0298,20.2908,34.2273
3/28/2021,19,2.6057,-0.1777,2.4492,0.0744,0.1511,0.1403,19.6932,36.9867
3/28/2021,20,-1.0137,-0.2690,-1.7562,0.0000,0.1646,0.0482,18.5675,44.9822
3/28/2021,21,-1.0138,-0.2429,-1.7059,0.0000,0.1718,0.1214,17.9795,44.9552
3/28/2021,22,-1.0139,-0.2495,-1.7133,0.0000,0.1641,0.0882,17.1483,48.6248
3/28/2021,23,-1.0140,-0.2502,-1.6042,0.0000,0.1342,0.1469,16.5105,56.7730
3/29/2021,0,-1.0141,-0.1132,-1.4946,0.0000,0.1536,0.1436,16.0938,61.1638
3/29/2021,1,-1.0137,-0.1735,-1.4473,0.0030,0.1810,0.1359,16.0415,58.9383
3/29/2021,2,-1.0000,-0.1797,-1.4515,0.0339,0.1801,0.1491,16.0932,55.4925
3/29/2021,3,-1.0133,-0.1264,-1.4438,0.0051,0.1723,0.1138,16.1352,52.7495
3/29/2021,4,-2.5326,-1.1230,-3.1244,0.0639,0.0995,0.1278,15.6417,57.2385
3/29/2021,5,-0.7458,-0.3877,-1.1825,0.1326,0.0339,0.1359,15.2083,61.1263
